aggregation,role,verification_status,weighting,effect_estimator,se_source,se_method,crit_value_method,spec_role,metric,dropped_MA_model,dropped_k,dropped_pct_of_k,summary_all_48,summary_without,abs_change,pct_change,influence_rank
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_FE_VCV,own_CRVE,CR2_Satterthwaite,z_1.96,reported_sensitivity,type_S,MA47_2.csv,38,0.662020905923345,0.004855824776615607,0.004968793968708404,1.1296919209279749e-4,2.326467640200436,19
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA09.csv,1297,22.59581881533101,0.3826850291624546,0.6608546307103184,0.27816960154786374,72.68891656322862,1
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA20_cleaned.csv,29,0.5052264808362369,0.3826850291624546,0.38462616024871615,0.0019411310862615383,0.5072398809302436,23
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA22_01.csv,92,1.602787456445993,0.3826850291624546,0.3885105006968904,0.0058254715344358,1.5222627201240346,12
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA22_02.csv,92,1.602787456445993,0.3826850291624546,0.3909508976889489,0.008265868526494302,2.1599665251042177,9
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA22_03.csv,92,1.602787456445993,0.3826850291624546,0.3855177222473347,0.0028326930848801,0.7402152864667055,18
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA01_01.csv,22,0.3832752613240418,0.3826850291624546,0.3812733547093621,-0.0014116744530925374,-0.36888677254559576,30
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA01_02.csv,14,0.24390243902439024,0.3826850291624546,0.3817873418133489,-8.976873491057247e-4,-0.23457603007632777,36
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA01_03.csv,16,0.2787456445993031,0.3826850291624546,0.381658914852599,-0.001026114309855608,-0.2681354721665974,33
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA05_01.csv,17,0.2961672473867596,0.3826850291624546,0.3844944447805703,0.0018094156181157062,0.4728211140309746,24
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA05_02.csv,16,0.2787456445993031,0.3826850291624546,0.3823196068547304,-3.654223077242391e-4,-0.09548905232169558,45
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA05_03.csv,4,0.06968641114982578,0.3826850291624546,0.382557883098927,-1.271460635275945e-4,-0.033224728912406576,48
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA06_01.csv,33,0.5749128919860628,0.3826850291624546,0.38485347038072226,0.002168441218267647,0.5666386330851481,21
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA06_02.csv,13,0.2264808362369338,0.3826850291624546,0.38194197012052983,-7.430590419247873e-4,-0.1941698747795373,40
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA08.csv,531,9.250871080139373,0.3826850291624546,0.3469898679926196,-0.03569516116983501,-9.327556201494879,4
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA10.csv,32,0.5574912891986062,0.3826850291624546,0.3811160004235957,-0.0015690287388588908,-0.4100052574026347,26
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA12.csv,70,1.2195121951219512,0.3826850291624546,0.3795208059552345,-0.003164223207220096,-0.8268479208986323,17
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA13_01.csv,43,0.7491289198606271,0.3826850291624546,0.3806128159318886,-0.002072213230566,-0.5414931530248968,22
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA13_02.csv,37,0.6445993031358885,0.3826850291624546,0.38171052911026465,-9.745000521899638e-4,-0.25464807293944514,35
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA13_03.csv,14,0.24390243902439024,0.3826850291624546,0.3818550461776446,-8.299829848100182e-4,-0.21688410090839882,38
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA15_01.csv,5,0.08710801393728224,0.3826850291624546,0.3824120587492738,-2.729704131808064e-4,-0.07133030883863523,46
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA15_02.csv,9,0.156794425087108,0.3826850291624546,0.3821082057562718,-5.768234061828137e-4,-0.15073059101508024,43
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA15_03.csv,11,0.1916376306620209,0.3826850291624546,0.3819807896252025,-7.042395372521271e-4,-0.1840258916826265,41
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA15_04.csv,11,0.1916376306620209,0.3826850291624546,0.38210997252019085,-5.750566422637604e-4,-0.1502689152806269,44
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA21.csv,11,0.1916376306620209,0.3826850291624546,0.38403660711477106,0.0013515779523164406,0.3531828656256897,31
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA23.csv,24,0.4181184668989547,0.3826850291624546,0.381169622344248,-0.0015154068182066105,-0.3959932327437077,27
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA24.csv,139,2.421602787456446,0.3826850291624546,0.37370831548779193,-0.008976713674662684,-2.345718538901076,8
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA25.csv,43,0.7491289198606271,0.3826850291624546,0.3800864232038848,-0.0025986059585698107,-0.6790456277469548,19
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA26.csv,459,7.996515679442509,0.3826850291624546,0.35223384324861146,-0.03045118591384316,-7.957245147658032,5
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA28_01.csv,84,1.4634146341463414,0.3826850291624546,0.37726459987971406,-0.005420429282740558,-1.4164205207096048,14
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA28_02.csv,84,1.4634146341463414,0.3826850291624546,0.37726461562778346,-0.0054204135346711535,-1.4164164055579298,15
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA31.csv,734,12.787456445993032,0.3826850291624546,0.3328096143931913,-0.049875414769263327,-13.033019577071192,2
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA32.csv,13,0.2264808362369338,0.3826850291624546,0.381851577528193,-8.334516342616283e-4,-0.21779049890865432,37
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA14_01.csv,104,1.8118466898954704,0.3826850291624546,0.3760543374708299,-0.006630691691624724,-1.7326760093376747,11
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA14_02.csv,167,2.9094076655052263,0.3826850291624546,0.37182701408929086,-0.010858015073163751,-2.83732423422145,7
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA18.csv,23,0.40069686411149824,0.3826850291624546,0.3812091171789252,-0.001475911983529421,-0.38567277814854917,29
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA39_1.csv,37,0.6445993031358885,0.3826850291624546,0.3836783093964614,9.932802340067992e-4,0.2595555504694591,34
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA39_2.csv,15,0.2613240418118467,0.3826850291624546,0.3841885866847167,0.0015035575222621111,0.3928968754154827,28
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA17.csv,66,1.1498257839721255,0.3826850291624546,0.3824872308769817,-1.9779828547289435e-4,-0.051686967192265953,47
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA34.csv,555,9.668989547038327,0.3826850291624546,0.3452939886213008,-0.03739104054115383,-9.770708988273713,3
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA41_01.csv,110,1.916376306620209,0.3826850291624546,0.3834922297190011,8.072005565464835e-4,0.21093079034555373,39
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA41_02.csv,184,3.205574912891986,0.3826850291624546,0.4088934173845379,0.026208388222083268,6.848553307518457,6
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA41_03.csv,129,2.2473867595818815,0.3826850291624546,0.3760520615592821,-0.0066329676031725016,-1.7332707312040507,10
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA41_04.csv,104,1.8118466898954704,0.3826850291624546,0.37809418865497635,-0.0045908405074782666,-1.199639431290478,16
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA43.csv,13,0.2264808362369338,0.3826850291624546,0.38378328557003105,0.0010982564075764367,0.2869870321240642,32
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA45_01.csv,28,0.4878048780487805,0.3826850291624546,0.38088737529517236,-0.0017976538672822562,-0.469747633247275,25
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA45_02.csv,11,0.1916376306620209,0.3826850291624546,0.38198957027339997,-6.954588890546454e-4,-0.18173140730818327,42
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA47_1.csv,65,1.132404181184669,0.3826850291624546,0.38839780993399703,0.005712780771542414,1.4928153275411526,13
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA47_2.csv,38,0.662020905923345,0.3826850291624546,0.3802500220042954,-0.002435007158159197,-0.636295379385099,20
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA09.csv,1297,22.59581881533101,0.48798875386749835,0.510445032359728,0.022456278492229698,4.601802462506588,2
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA20_cleaned.csv,29,0.5052264808362369,0.48798875386749835,0.501029017322463,0.013040263454964618,2.672246717084259,9
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA22_01.csv,92,1.602787456445993,0.48798875386749835,0.5002951471892052,0.012306393321706854,2.5218600273416047,11
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA22_02.csv,92,1.602787456445993,0.48798875386749835,0.5044038985335841,0.01641514466608579,3.3638366736916447,6
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA22_03.csv,92,1.602787456445993,0.48798875386749835,0.4952671654249601,0.007278411557461728,1.4915121505931328,29
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA01_01.csv,22,0.3832752613240418,0.48798875386749835,0.4805960919918969,-0.007392661875601447,-1.514924640580706,13
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA01_02.csv,14,0.24390243902439024,0.48798875386749835,0.4805960919969351,-0.007392661870563255,-1.5149246395482652,17
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA01_03.csv,16,0.2787456445993031,0.48798875386749835,0.48059609199285674,-0.007392661874641604,-1.5149246403840078,15
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA05_01.csv,17,0.2961672473867596,0.48798875386749835,0.5073754376611145,0.019386683793616133,3.972772659199464,4
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA05_02.csv,16,0.2787456445993031,0.48798875386749835,0.4869651024576329,-0.0010236514098654337,-0.2097694673806716,48
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA05_03.csv,4,0.06968641114982578,0.48798875386749835,0.48557099889174193,-0.0024177549757564143,-0.4954530112824873,45
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA06_01.csv,33,0.5749128919860628,0.48798875386749835,0.5008242519526632,0.012835498085164876,2.630285633314,10
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA06_02.csv,13,0.2264808362369338,0.48798875386749835,0.48166398006913014,-0.006324773798368211,-1.2960900734375391,36
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA08.csv,531,9.250871080139373,0.48798875386749835,0.48059609753006194,-0.00739265633743641,-1.5149235056846622,19
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA10.csv,32,0.5574912891986062,0.48798875386749835,0.4829300011897474,-0.005058752677750966,-1.036653537127319,40
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA12.csv,70,1.2195121951219512,0.48798875386749835,0.48355018528047805,-0.004438568587020297,-0.9095637044589489,42
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA13_01.csv,43,0.7491289198606271,0.48798875386749835,0.48306858485871434,-0.004920169008784003,-1.00825458984245,41
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA13_02.csv,37,0.6445993031358885,0.48798875386749835,0.48643462594724657,-0.00155412792025178,-0.31847617551320484,47
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA13_03.csv,14,0.24390243902439024,0.48798875386749835,0.48133825180832984,-0.006650502059168506,-1.3628392061211914,35
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA15_01.csv,5,0.08710801393728224,0.48798875386749835,0.4820512493687177,-0.005937504498780666,-1.2167297815213307,37
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA15_02.csv,9,0.156794425087108,0.48798875386749835,0.4805960919953114,-0.007392661872186956,-1.514924639880999,16
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA15_03.csv,11,0.1916376306620209,0.48798875386749835,0.48060856444627736,-0.007380189421220984,-1.5123687508636463,24
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA15_04.csv,11,0.1916376306620209,0.48798875386749835,0.48241276056050064,-0.005575993306997706,-1.1426479120278499,38
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA21.csv,11,0.1916376306620209,0.48798875386749835,0.5100620373802961,0.022073283512797748,4.523318076053706,3
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA23.csv,24,0.4181184668989547,0.48798875386749835,0.48075509155897084,-0.007233662308527511,-1.48234201120373,32
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA24.csv,139,2.421602787456446,0.48798875386749835,0.48063775382821217,-0.007351000039286182,-1.5063871822919461,26
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA25.csv,43,0.7491289198606271,0.48798875386749835,0.48118767150874603,-0.0068010823587523195,-1.393696536006439,33
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA26.csv,459,7.996515679442509,0.48798875386749835,0.48066303245131203,-0.007325721416186315,-1.5012070171960268,27
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA28_01.csv,84,1.4634146341463414,0.48798875386749835,0.4805961024732449,-0.0073926513942534355,-1.5149224927139882,20
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA28_02.csv,84,1.4634146341463414,0.48798875386749835,0.4805961312137085,-0.007392622653789871,-1.514916603139005,21
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA31.csv,734,12.787456445993032,0.48798875386749835,0.48067957934464184,-0.00730917452285651,-1.497816182223155,28
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA32.csv,13,0.2264808362369338,0.48798875386749835,0.48059656008360396,-0.007392193783894385,-1.5148287179383546,23
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA14_01.csv,104,1.8118466898954704,0.48798875386749835,0.4807324776453015,-0.0072562762221968224,-1.4869761167010553,31
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA14_02.csv,167,2.9094076655052263,0.48798875386749835,0.48059609199211223,-0.0073926618753861195,-1.5149246405365746,14
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA18.csv,23,0.40069686411149824,0.48798875386749835,0.48059651365972555,-0.007392240207772793,-1.5148382312474284,22
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA39_1.csv,37,0.6445993031358885,0.48798875386749835,0.4947068170083609,0.00671806314086254,1.3766840091332666,34
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA39_2.csv,15,0.2613240418118467,0.48798875386749835,0.5063900481062875,0.018401294238789168,3.7708439165763163,5
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA17.csv,66,1.1498257839721255,0.48798875386749835,0.49005547760447765,0.0020667237369793034,0.4235187226344195,46
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA34.csv,555,9.668989547038327,0.48798875386749835,0.4805960921070178,-0.0073926617604805345,-1.51492461698981,18
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA41_01.csv,110,1.916376306620209,0.48798875386749835,0.4916459487771172,0.003657194909618855,0.7494424575636538,44
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA41_02.csv,184,3.205574912891986,0.48798875386749835,0.511845244371832,0.02385649050433364,4.888737766036977,1
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA41_03.csv,129,2.2473867595818815,0.48798875386749835,0.48264581967564735,-0.005342934191851001,-1.0948887960032239,39
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA41_04.csv,104,1.8118466898954704,0.48798875386749835,0.48374043080878804,-0.004248323058710313,-0.8705780666133589,43
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA43.csv,13,0.2264808362369338,0.48798875386749835,0.5038736294508586,0.015884875583360214,3.2551724722068798,8
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA45_01.csv,28,0.4878048780487805,0.48798875386749835,0.48059609199187425,-0.007392661875624096,-1.5149246405853467,12
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA45_02.csv,11,0.1916376306620209,0.48798875386749835,0.4807310021460418,-0.00725775172145654,-1.4872784800748162,30
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA47_1.csv,65,1.132404181184669,0.48798875386749835,0.5042085761311259,0.01621982226362756,3.32381066880727,7
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,power,MA47_2.csv,38,0.662020905923345,0.48798875386749835,0.4806238497093702,-0.007364904158128127,-1.5092364526351099,25
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,type_M,MA09.csv,1297,22.59581881533101,2.0112554553950264,1.3210645704238364,-0.69019088497119,-34.31642077687397,1
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,type_M,MA20_cleaned.csv,29,0.5052264808362369,2.0112554553950264,2.007817996888142,-0.003437458506884372,-0.170911084301284,35
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,type_M,MA22_01.csv,92,1.602787456445993,2.0112554553950264,2.001787765499692,-0.00946768989533453,-0.4707353245426038,18
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,type_M,MA22_02.csv,92,1.602787456445993,2.0112554553950264,1.99216745074629,-0.01908800464873628,-0.9490591857704733,14
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,type_M,MA22_03.csv,92,1.602787456445993,2.0112554553950264,2.0111098315156544,-1.4562387937200327e-4,-0.007240446706124892,48
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,type_M,MA01_01.csv,22,0.3832752613240418,2.0112554553950264,2.0166699407974353,0.005414485402408964,0.26920923385862494,28
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,type_M,MA01_02.csv,14,0.24390243902439024,2.0112554553950264,2.0146945368562585,0.003439081461232174,0.1709917778971004,34
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,type_M,MA01_03.csv,16,0.2787456445993031,2.0112554553950264,2.015187688827274,0.003932233432247578,0.19551138676590085,32
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,type_M,MA05_01.csv,17,0.2961672473867596,2.0112554553950264,2.0059904515350286,-0.00526500385999773,-0.2617769834197259,29
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,type_M,MA05_02.csv,16,0.2787456445993031,2.0112554553950264,2.013462871791375,0.0022074163963488047,0.10975315892507442,44
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2024_UWLS,own_CRVE,CR2_naive_t,z_1.96,supplementary,type_M,MA05_03.csv,4,0.06968641114982578,2.0112554553950264,2.0118951997023835,6.397443073571374e-4,0.031808207437844516,46
